interval,timestamp,mg2.x,mg2.y,mg2.z
8.0,77130878.89999995,171386.62389567343,94074.25453246693,329479.13440491725
8.0,77130878.94999994,152011.56006763713,101320.11918004559,316023.1711023768
9.0,77130879.0,151142.36188308045,102149.92112948166,334282.9628501851
9.0,77130879.05,171289.08280614467,94082.36123227456,311709.8384325743
9.0,77130879.1,154389.8153024741,101295.85834006342,331496.25681737054
9.0,77130879.14999999,167040.70589272716,96184.78060342549,315529.9946296566
9.0,77130879.19999999,158964.8680110333,98911.54098707771,326394.31045920245
9.0,77130879.24999999,162047.07273406466,97594.54972373476,319955.4908044395
9.0,77130879.29999998,161726.5313733515,97664.08055470767,322122.73264382966
9.0,77130879.34999998,158925.24375696515,99048.36277971996,323055.9715550334
9.0,77130879.39999998,161618.9540063457,98001.84665509968,319140.68137851584
9.0,77130879.44999997,159941.3412017572,98118.41191050391,324250.53063764056
9.0,77130879.49999997,160007.6965467736,98057.22441563431,319034.2314862336
9.0,77130879.54999997,161549.7785477068,97539.44387124112,324344.54495957994
9.0,77130879.59999996,159003.4371563365,98501.76941176628,321087.2681573813
9.0,77130879.64999996,162005.05911516608,97807.77919783979,322258.7063446135
9.0,77130879.69999996,162073.8667817562,97837.67761663345,324101.9980295488
9.0,77130879.74999996,159012.3245639635,98909.64183355795,319923.8198602528
9.0,77130879.79999995,166972.83312174203,95991.44933174495,327687.7408804635
9.0,77130879.84999995,154163.56991673762,100777.85618956154,316849.44287903747
9.0,77130879.89999995,171378.47446691338,94368.29779743293,329515.8735196559
9.0,77130879.94999994,151859.23808084018,101572.0371189196,315970.8580741096
10.0,77130880.0,151824.6555660931,101840.72022201514,334149.8572307586
10.0,77130880.05,170834.59237050067,94301.13074661152,310762.1206786245
10.0,77130880.1,153523.12388192525,101201.01487694359,330546.8230925142
10.0,77130880.14999999,165914.92018017726,95980.18257628998,314880.987627592
10.0,77130880.19999999,157846.12124014524,99199.85244336189,326055.25532961986
10.0,77130880.24999999,161232.58870171546,97956.55407056845,319837.2048482241
10.0,77130880.29999998,161108.51415846444,97984.75691315191,322058.2420673988
10.0,77130880.34999998,158859.6016962256,98652.4208284413,323955.77705296234
10.0,77130880.39999998,161486.41518924758,97535.7484697596,319899.40286705515
10.0,77130880.44999997,160435.33164739632,98228.80507520959,325020.6833115439
10.0,77130880.49999997,161459.16841762373,97795.20367255437,320657.31685699767
10.0,77130880.54999997,162856.4431981836,97337.05487652883,325283.9787623299
10.0,77130880.59999996,160148.58819834277,98690.74407426597,322011.5097834223
10.0,77130880.64999996,162335.83981827152,97836.68196629766,323104.12616339483
10.0,77130880.69999996,162286.15041815786,97632.3958763261,324288.99499748234
10.0,77130880.74999996,159209.93482111685,98689.98348740983,319706.5626526421
10.0,77130880.79999995,166202.972153488,95998.91611545763,326875.68850645324
10.0,77130880.84999995,153880.22082446795,100532.64005103506,316642.9000479146
10.0,77130880.89999995,170098.22790792197,94197.17298891026,328492.8324797401
10.0,77130880.94999994,150520.78160518792,101502.73343385488,315017.13184085075
11.0,77130881.0,149771.39248717343,102458.35589610541,333133.441878114
11.0,77130881.05,169924.44934857223,94372.14868653989,310582.04156278365
11.0,77130881.1,153655.57372052604,100835.71534681183,330706.74330392067
11.0,77130881.14999999,166547.48101382604,95666.34844829502,314883.79916773457
11.0,77130881.19999999,158712.28550056982,99148.32082662272,326836.8934886247
11.0,77130881.24999999,162120.04191007442,97786.32035822528,320609.55585124064
11.0,77130881.29999998,162199.14855972512,97457.79315132112,322624.74251760356
11.0,77130881.34999998,160016.6071174154,98358.3829769105,324363.7849233969
11.0,77130881.39999998,162468.6455597427,97740.35103017825,320465.2459678302
11.0,77130881.44999997,160835.5346170763,98452.66708951537,325606.86564785603
11.0,77130881.49999997,160890.41128436435,98268.31414360536,320371.30867364455
11.0,77130881.54999997,162261.3913466688,97776.16371713395,325023.9638567576
11.0,77130881.59999996,160235.000172272,98337.40623962024,321690.6277361548
11.0,77130881.64999996,162353.8163980229,97464.94591793904,322802.2269194019
11.0,77130881.69999996,161211.50785712435,97757.29529556268,324150.031165572
11.0,77130881.74999996,157904.63806024112,98835.65684728966,319278.1148236736
11.0,77130881.79999995,165642.19567472453,96097.67673326647,326974.5340252846
11.0,77130881.84999995,153098.4607251406,101001.99775658696,316399.4239436481
11.0,77130881.89999995,169856.25981212873,94890.56426288703,328919.5617209187
11.0,77130881.94999994,151084.79257405287,101770.68772388248,316117.96391405177
12.0,77130882.0,150841.2038724401,102219.6755691201,334213.32685184455
12.0,77130882.05,171524.9556754896,93683.82674759478,311702.9393872746
12.0,77130882.1,154349.54153182448,100602.83822978768,331484.275072849
12.0,77130882.14999999,167199.26716355552,95507.94836249469,315570.0201439025
12.0,77130882.19999999,159216.00975768184,98763.20367248065,326701.6795662388
12.0,77130882.24999999,162126.36246961105,97829.81796285676,320057.1365541683
12.0,77130882.29999998,161954.73671981323,97934.43209692527,322204.9260111687
12.0,77130882.34999998,159473.1724008554,98546.27251234543,323473.8322138275
12.0,77130882.39999998,161952.2392505601,97522.53822929284,319359.3724834928
12.0,77130882.44999997,159903.65110034993,98524.15741449731,324327.6959049023
12.0,77130882.49999997,159910.67561842146,98427.16161533006,319061.00236201886
12.0,77130882.54999997,161186.8797175133,97845.33671928047,324335.69108897645
12.0,77130882.59999996,158713.11471020983,98740.46391663133,321182.7347390564
12.0,77130882.64999996,161344.3587072232,97980.66045246551,322003.44072978804
12.0,77130882.69999996,161398.80436444076,97998.44454275197,323970.8594426469
12.0,77130882.74999996,158557.49400697084,99015.44537840402,319786.4395204404
12.0,77130882.79999995,166171.07673534413,96232.24532757713,327522.1078558484
12.0,77130882.84999995,154352.1197967169,100605.76831902699,317503.43381059135
12.0,77130882.89999995,170930.98688649648,94542.48259904719,329498.6771524579
12.0,77130882.94999994,151545.2789872503,101736.1694036068,315974.7391399278
13.0,77130883.0,151181.91606498812,101673.57249233233,334176.9603479966
13.0,77130883.05,171195.56816656308,93594.46867262041,311564.31563412596
13.0,77130883.1,153884.7835313878,101238.95344082793,331278.57285897515
13.0,77130883.14999999,166480.66575955405,96118.30050663886,315265.3701336096
13.0,77130883.19999999,158107.53608498166,99154.09925008859,325884.47960504406
13.0,77130883.24999999,161240.38264742403,97832.23529140462,319454.56579899945
13.0,77130883.29999998,161294.90364089477,97702.7997540544,321748.8653334545
13.0,77130883.34999998,159036.51144787413,98585.4504121675,323389.39672105986
13.0,77130883.39999998,161516.30491431197,97748.77849576855,319695.1191802822
13.0,77130883.44999997,160083.39728805388,98369.81749748302,324892.8142182242
13.0,77130883.49999997,160254.21136229072,98207.5934276792,319726.5972954715
13.0,77130883.54999997,161998.4864712372,97601.64078192142,324528.1776897629
13.0,77130883.59999996,160652.03327259724,97988.90431235386,321797.79736820573
13.0,77130883.64999996,163128.9955168862,97043.58019920818,323056.29090928374
13.0,77130883.69999996,163028.21347458547,97063.88408977848,324366.91061622393
13.0,77130883.74999996,160054.99680613363,98128.00021746306,319841.2829277841
13.0,77130883.79999995,167593.94586831285,95480.23224068829,327419.7386522895
13.0,77130883.84999995,155189.8802278485,100090.97696590272,317114.51731453656
13.0,77130883.89999995,170292.71392253,94366.90826683729,329107.742801699
13.0,77130883.94999994,150568.16772301364,101752.50276029651,315495.4555457884
14.0,77130884.0,150734.8410428856,101830.83342126428,333209.19340096356
14.0,77130884.05,170156.5661557908,94328.73344319873,310517.312060484
14.0,77130884.1,152973.42491677363,101372.2918583448,330505.47235779
14.0,77130884.14999999,165727.66049514248,96224.53098157306,314872.20462553576
14.0,77130884.19999999,158018.19801251538,99395.39878674736,326322.47444153996
14.0,77130884.24999999,162140.81169958165,97298.4280816445,319971.2579230458
14.0,77130884.29999998,162434.02228313294,97184.55507123147,322461.8361426256
14.0,77130884.34999998,160832.80988178414,97802.06086245157,324433.5197660221
14.0,77130884.39999998,163695.83084242826,96595.05117294533,320542.0690655331
14.0,77130884.44999997,161107.77073856143,98249.24537540617,325029.46852834424
14.0,77130884.49999997,161161.8954017812,98143.28331917278,319751.41983391973
14.0,77130884.54999997,163313.64123901108,96808.32767678151,325112.5789502155
14.0,77130884.59999996,160521.60360875254,97870.1872210713,321691.1516006546
14.0,77130884.64999996,161633.13145907677,97780.37219483653,322381.9123942165
14.0,77130884.69999996,161238.50739588763,98007.94917404551,323946.2583794129
14.0,77130884.74999996,158300.94049840304,99066.44325730964,319552.8682872037
14.0,77130884.79999995,165652.08753443987,96380.74875011797,326942.54119479825
14.0,77130884.84999995,153251.15586025114,101057.78380982103,316056.423432803
14.0,77130884.89999995,169808.3846153623,94866.7663169307,328303.31051864015
14.0,77130884.94999994,150492.2175707604,102032.44374918907,314981.658118695
15.0,77130885.0,150248.9630019766,102396.19971576764,333143.2877563847
15.0,77130885.05,170962.73219547348,93931.20355781207,310970.8764395687
15.0,77130885.1,153963.608131635,100748.7329434903,331117.74766613997
15.0,77130885.14999999,167854.38518995696,95367.70015885695,315270.5104577958
15.0,77130885.19999999,160153.15421427356,98396.15074048119,326737.5300801718
15.0,77130885.24999999,162201.8078290748,96999.44400608624,319976.9534780547
15.0,77130885.29999998,162339.40626215652,97640.6855611793,322509.3565191538
15.0,77130885.34999998,159861.2741459866,98768.4929996573,324085.07895101845
15.0,77130885.39999998,161969.67488612985,97442.16751338809,319600.5304295507
15.0,77130885.44999997,160227.03573077294,98299.08018381015,324672.3552535221
15.0,77130885.49999997,160201.12607904477,98022.43379918573,319556.4789252796
15.0,77130885.54999997,161642.21344425922,97582.26934714022,324219.8681588113
15.0,77130885.59999996,158567.77312609594,98644.19224850953,320469.5598233433
15.0,77130885.64999996,160892.3365118276,97754.32064363806,321684.76056126313
15.0,77130885.69999996,161105.24724134803,98443.63526170576,323844.1403985905
15.0,77130885.74999996,158209.35130696115,99459.16357545566,319427.87536806636
15.0,77130885.79999995,166915.32203028724,95707.58764651083,327170.01008985
15.0,77130885.84999995,154747.50238297996,100218.3594171383,317069.8152199236
15.0,77130885.89999995,170646.55543984543,94354.81042264277,329374.73611533846
15.0,77130885.94999994,151176.96069173428,101651.05998668302,315940.1620213159
16.0,77130886.0,151304.07383803432,101777.7678358256,333924.348373184
16.0,77130886.05,171333.74478122874,93783.0043577659,311290.8168683685
16.0,77130886.1,154338.8419807123,100998.60909656485,331166.4957803497
16.0,77130886.14999999,166993.30445196998,95924.8756215474,315202.0244305341
16.0,77130886.19999999,158495.20268360086,99383.3755282023,326162.7895508277
16.0,77130886.24999999,161597.10936248352,98087.23312211898,319765.26647615037
16.0,77130886.29999998,161264.4299075975,98197.63037917946,322010.9097231433
16.0,77130886.34999998,158769.08248746995,99130.78927258703,323584.7853816245
16.0,77130886.39999998,161602.86785636737,97906.4042235005,319955.3766302611
16.0,77130886.44999997,159585.28259681113,99202.90156542808,324974.6802537793
16.0,77130886.49999997,159954.197524562,99024.3162743676,319771.7734277441
16.0,77130886.54999997,161881.7811210377,97883.53737780565,324793.21062657493
16.0,77130886.59999996,159606.04766510706,98704.16038310775,321533.65988189983
16.0,77130886.64999996,162265.4884774848,97950.38044365591,322778.2336550147
16.0,77130886.69999996,162328.21255200982,97907.43936658067,324514.3858447403
16.0,77130886.74999996,160175.29264808176,98216.40212430198,320097.26347011037
16.0,77130886.79999995,167713.4332204524,95388.73774603859,327595.9989447188
16.0,77130886.84999995,154490.079303029,100748.91155450422,317217.91461040784
16.0,77130886.89999995,170947.93514435037,94606.40045249734,329499.3871376618
16.0,77130886.94999994,150903.87130092492,101742.05335065087,315406.44851093745
17.0,77130887.0,150449.7367298018,102223.84508566852,333415.7636232973
17.0,77130887.05,170275.94627009818,94475.67706944232,311114.18338500056
17.0,77130887.1,153011.61135821935,101434.07301599052,330992.2298670721
17.0,77130887.14999999,165776.92180163733,96253.40395976536,314538.9121596055
17.0,77130887.19999999,157893.46646081365,99453.3836593703,325862.55225510127
17.0,77130887.24999999,161099.79922687542,97865.58216973359,319896.9520299003
17.0,77130887.29999998,161265.92848443444,97822.43684696464,322319.1371219761
17.0,77130887.34999998,159916.1756951221,98478.9068213687,324086.53780150425
17.0,77130887.39999998,162855.93543728825,97286.99524513306,320258.54684797354
17.0,77130887.44999997,161023.15046970593,98253.77265981334,325546.27928094746
17.0,77130887.49999997,161429.95653353794,98050.4271038774,320483.4095271953
17.0,77130887.54999997,162760.59413554522,97589.57092820169,324904.47091117216
17.0,77130887.59999996,160126.83776093897,98806.91870658522,321176.02236293745
17.0,77130887.64999996,162200.34778776474,97960.21750461734,322209.40618800855
17.0,77130887.69999996,161965.72189711474,97961.82462895502,324239.06359696406
17.0,77130887.74999996,158877.52373298124,99027.67991511179,319719.5818407893
17.0,77130887.79999995,165818.91746405925,95991.63178677947,326963.19302000635
17.0,77130887.84999995,153549.83393215554,100537.68286152952,316867.1278877363
17.0,77130887.89999995,169812.7987910085,94708.61598906241,328610.1970368292
17.0,77130887.94999994,150324.0618297752,102015.20162331715,315254.27568266337
18.0,77130888.0,150158.94688087772,102357.69508401565,333661.54478579387
18.0,77130888.05,170190.0386643588,94345.27377788225,311071.61238183174
18.0,77130888.1,154360.97723584765,100931.87195093173,331105.7940116507
18.0,77130888.14999999,167109.19086410903,95809.11100926474,315200.247526405
18.0,77130888.19999999,159072.74024854222,99323.64226442452,326891.48619980464
18.0,77130888.24999999,162372.4147759463,97964.3866933304,320552.39953844086
18.0,77130888.29999998,162330.96793811812,97710.27405705035,322688.3787139063
18.0,77130888.34999998,160076.72194362798,98587.36721889011,324301.5072294887
18.0,77130888.39999998,162529.05366908739,97477.94718510954,320341.03584124614
18.0,77130888.44999997,160828.92806116882,98172.41440498165,325373.92573282745
18.0,77130888.49999997,160958.22140441032,98325.30129434043,319558.41906455095
18.0,77130888.54999997,162236.87059198017,97853.32725221966,324150.99509572587
18.0,77130888.59999996,159391.6314935942,98546.81885015708,321026.17199354636
18.0,77130888.64999996,161348.18649086944,97761.2217198817,322150.4800336971
18.0,77130888.69999996,161055.3555040637,98075.46361451555,324143.0468576334
18.0,77130888.74999996,158737.7885266225,98839.96835122662,319665.63447887235
18.0,77130888.79999995,166775.45525662813,95886.62421034636,327242.89628150745
18.0,77130888.84999995,153560.7937657151,101015.77892512025,316902.61373499286
18.0,77130888.89999995,170681.547884789,94618.01797392729,329269.28496709885
18.0,77130888.94999994,152087.27229127724,101776.15826125382,316316.29076275957
19.0,77130889.0,151931.62618798754,102036.89318353508,334305.35345520056
19.0,77130889.05,171616.7593653059,94245.79107632978,312097.1691240618
19.0,77130889.1,154188.0248112955,101144.96724581794,331819.2301949946
19.0,77130889.14999999,168161.64990884604,95384.43435487355,315668.29184722743
19.0,77130889.19999999,159972.57570003366,98648.29422198128,326795.7386811593
19.0,77130889.24999999,162085.38929313404,97916.0471266785,319998.38886658783
19.0,77130889.29999998,161840.45444052026,98028.70230743967,322216.28883904876
19.0,77130889.34999998,159131.6538390434,98909.92522053521,323846.1791183407
19.0,77130889.39999998,161640.34361962508,97878.3386167755,319828.874061913
19.0,77130889.44999997,160022.0152689714,98752.80815025588,324988.0349429858
19.0,77130889.49999997,160083.27034235303,98622.77000431836,319772.28817697224
