interval,timestamp,mg1.x,mg1.y,mg1.z
13.0,46757799.3434,18.49375,-9.13125,29.8125
13.0,46757799.3934,18.49375,-9.13125,29.8125
13.0,46757799.4434,18.5625,-9.15625,29.9625
13.0,46757799.4934,18.5625,-9.15625,29.9625
13.0,46757799.5434,18.5875,-9.01875,29.85625
13.0,46757799.5934,18.6,-8.95625,29.9
13.0,46757799.6434,18.6,-8.95625,29.9
13.0,46757799.6934,18.74375,-8.975,29.975
13.0,46757799.7434,18.74375,-8.975,29.975
13.0,46757799.7934,18.65,-8.75,29.8875
13.0,46757799.8434,18.65,-8.75,29.8875
13.0,46757799.8934,18.9125,-9.0375,30.05625
13.0,46757799.9434,18.9125,-9.0375,30.05625
13.0,46757799.9934,18.6875,-8.7,29.8875
14.0,46757800.0434,18.6875,-8.7,29.8875
14.0,46757800.0934,18.8,-8.7875,29.85625
14.0,46757800.1434,18.8,-8.7875,29.85625
14.0,46757800.1934,18.8375,-8.8,29.86875
14.0,46757800.2434,18.8375,-8.8,29.86875
14.0,46757800.2934,18.825,-8.74375,29.84375
14.0,46757800.3434,18.825,-8.74375,29.84375
14.0,46757800.3934,18.85625,-8.90625,29.83125
14.0,46757800.4434,18.85625,-8.90625,29.83125
14.0,46757800.4934,18.7625,-8.95625,29.85625
14.0,46757800.5434,18.7625,-8.95625,29.85625
14.0,46757800.5934,18.81875,-9.1625,30.0
14.0,46757800.6434,18.81875,-9.1625,30.0
14.0,46757800.6934,18.66875,-9.11875,29.875
14.0,46757800.7434,18.66875,-9.11875,29.875
14.0,46757800.7934,18.64375,-9.1,29.84375
14.0,46757800.8434,18.625,-9.16875,29.86875
14.0,46757800.8934,18.625,-9.16875,29.86875
14.0,46757800.9434,18.83125,-9.4125,29.91875
14.0,46757800.9934,18.83125,-9.4125,29.91875
15.0,46757801.0434,18.86875,-9.3375,29.84375
15.0,46757801.0934,18.86875,-9.3375,29.84375
15.0,46757801.1434,18.98125,-9.40625,29.8875
15.0,46757801.1934,18.98125,-9.40625,29.8875
15.0,46757801.2434,19.01875,-9.05,29.6125
15.0,46757801.2934,19.01875,-9.05,29.6125
15.0,46757801.3434,19.1,-9.04375,29.66875
15.0,46757801.3934,19.1,-9.04375,29.66875
15.0,46757801.4434,19.175,-9.0375,29.5875
15.0,46757801.4934,19.175,-9.0375,29.5875
15.0,46757801.5434,19.2875,-9.0,29.61875
15.0,46757801.5934,19.2875,-9.0,29.61875
15.0,46757801.6434,19.2125,-8.975,29.5875
15.0,46757801.6934,19.2125,-8.975,29.5875
15.0,46757801.7434,19.175,-9.025,29.68125
15.0,46757801.7934,19.175,-9.025,29.68125
15.0,46757801.8434,18.95,-8.84375,29.575
15.0,46757801.8934,18.95,-8.84375,29.575
15.0,46757801.9434,18.80625,-8.875,29.70625
15.0,46757801.9934,18.80625,-8.875,29.70625
16.0,46757802.0434,18.71875,-8.8625,29.76875
16.0,46757802.0934,18.55,-8.85625,29.825
16.0,46757802.1434,18.55,-8.85625,29.825
16.0,46757802.1934,18.50625,-8.98125,30.05
16.0,46757802.2434,18.50625,-8.98125,30.05
16.0,46757802.2934,18.54375,-8.975,30.175
16.0,46757802.3434,18.54375,-8.975,30.175
16.0,46757802.3934,18.5,-8.75,29.91875
16.0,46757802.4434,18.5,-8.75,29.91875
16.0,46757802.4934,18.7,-8.75,29.9375
16.0,46757802.5434,18.7,-8.75,29.9375
16.0,46757802.5934,18.875,-8.7125,29.875
16.0,46757802.6434,18.875,-8.7125,29.875
16.0,46757802.6934,18.96875,-8.725,29.8
16.0,46757802.7434,18.96875,-8.725,29.8
16.0,46757802.7934,19.1375,-8.68125,29.7625
16.0,46757802.8434,19.1375,-8.68125,29.7625
16.0,46757802.8934,19.2,-8.8125,29.7
16.0,46757802.9434,19.2,-8.8125,29.7
16.0,46757802.9934,19.20625,-8.80625,29.8
17.0,46757803.0434,19.20625,-8.80625,29.8
17.0,46757803.0934,19.16875,-8.76875,29.75625
17.0,46757803.1434,19.16875,-8.76875,29.75625
17.0,46757803.1934,19.15625,-8.775,29.7375
17.0,46757803.2434,19.15625,-8.775,29.7375
17.0,46757803.2934,19.06875,-8.69375,29.675
17.0,46757803.3434,19.15,-8.74375,29.78125
17.0,46757803.3934,19.15,-8.74375,29.78125
17.0,46757803.4434,19.15625,-8.90625,29.8
17.0,46757803.4934,19.15625,-8.90625,29.8
17.0,46757803.5434,19.01875,-8.7,29.85
17.0,46757803.5934,19.01875,-8.7,29.85
17.0,46757803.6434,18.98125,-8.70625,29.83125
17.0,46757803.6934,18.98125,-8.70625,29.83125
17.0,46757803.7434,18.85,-8.59375,29.75
17.0,46757803.7934,18.85,-8.59375,29.75
17.0,46757803.8434,18.8375,-8.61875,29.875
17.0,46757803.8934,18.8375,-8.61875,29.875
17.0,46757803.9434,18.8,-8.61875,29.91875
17.0,46757803.9934,18.8,-8.61875,29.91875
18.0,46757804.0434,18.75,-8.61875,29.8875
18.0,46757804.0934,18.75,-8.61875,29.8875
18.0,46757804.1434,18.825,-8.71875,29.96875
18.0,46757804.1934,18.825,-8.71875,29.96875
18.0,46757804.2434,18.80625,-8.80625,30.01875
18.0,46757804.2934,18.80625,-8.80625,30.01875
18.0,46757804.3434,18.7125,-8.6,29.95
18.0,46757804.3934,18.7125,-8.6,29.95
18.0,46757804.4434,18.71875,-8.5,30.00625
18.0,46757804.4934,18.71875,-8.5,30.00625
18.0,46757804.5434,18.775,-8.39375,29.95625
18.0,46757804.5934,18.95,-8.76875,30.1875
18.0,46757804.6434,18.95,-8.76875,30.1875
18.0,46757804.6934,18.9,-8.2875,29.9375
18.0,46757804.7434,18.9,-8.2875,29.9375
18.0,46757804.7934,19.00625,-8.28125,29.9
18.0,46757804.8434,19.00625,-8.28125,29.9
18.0,46757804.8934,19.05,-8.3125,29.89375
18.0,46757804.9434,19.05,-8.3125,29.89375
18.0,46757804.9934,19.2,-8.31875,29.875
19.0,46757805.0434,19.2,-8.31875,29.875
19.0,46757805.0934,19.3125,-8.4,29.8125
19.0,46757805.1434,19.3125,-8.4,29.8125
19.0,46757805.1934,19.39375,-8.44375,29.69375
19.0,46757805.2434,19.39375,-8.44375,29.69375
19.0,46757805.2934,19.425,-8.5375,29.84375
19.0,46757805.3434,19.425,-8.5375,29.84375
19.0,46757805.3934,19.4,-8.55,29.75
19.0,46757805.4434,19.4,-8.55,29.75
19.0,46757805.4934,19.5625,-8.80625,29.85625
19.0,46757805.5434,19.5625,-8.80625,29.85625
19.0,46757805.5934,19.35625,-8.58125,29.75625
19.0,46757805.6434,19.35625,-8.58125,29.75625
19.0,46757805.6934,19.4,-8.8625,29.8875
20.0,46757806.301300004,19.2625,-8.85625,29.80625
20.0,46757806.3513,19.1875,-8.675,29.6875
20.0,46757806.4013,19.1875,-8.675,29.6875
20.0,46757806.4513,19.275,-8.83125,29.7625
20.0,46757806.5013,19.275,-8.83125,29.7625
20.0,46757806.5513,19.14375,-8.6875,29.69375
20.0,46757806.6013,19.14375,-8.6875,29.69375
20.0,46757806.6513,19.15,-8.73125,29.66875
20.0,46757806.7013,19.15,-8.73125,29.66875
20.0,46757806.7513,19.09375,-8.75625,29.675
20.0,46757806.8013,19.09375,-8.75625,29.675
20.0,46757806.8513,19.03125,-8.7375,29.81875
20.0,46757806.9013,19.03125,-8.7375,29.81875
20.0,46757806.9513,19.05625,-8.98125,29.95625
21.0,46757807.0013,19.05625,-8.98125,29.95625
21.0,46757807.0513,18.96875,-8.56875,29.81875
21.0,46757807.1013,18.96875,-8.46875,29.88125
21.0,46757807.1513,18.96875,-8.46875,29.88125
21.0,46757807.2013,19.03125,-8.375,29.81875
21.0,46757807.7527,19.6125,-8.175,29.675
21.0,46757807.8027,19.725,-8.10625,29.625
21.0,46757807.8527,19.725,-8.10625,29.625
21.0,46757807.9027,19.80625,-8.30625,29.65
21.0,46757807.9527,19.80625,-8.30625,29.65
22.0,46757808.0027,19.84375,-8.125,29.54375
22.0,46757808.0527,19.84375,-8.125,29.54375
22.0,46757808.1027,19.85,-8.2625,29.675
22.0,46757808.1527,19.85,-8.2625,29.675
22.0,46757808.2027,19.78125,-8.19375,29.65
22.0,46757808.2527,19.78125,-8.19375,29.65
22.0,46757808.3027,19.73125,-8.2375,29.56875
22.0,46757808.3527,19.6125,-8.31875,29.675
22.0,46757808.4027,19.6125,-8.31875,29.675
22.0,46757808.4527,19.49375,-8.325,29.63125
22.0,46757808.5027,19.49375,-8.325,29.63125
22.0,46757808.5527,19.34375,-8.35625,29.7125
22.0,46757808.6027,19.34375,-8.35625,29.7125
22.0,46757808.6527,19.15,-8.3375,29.8
22.0,46757808.7027,19.15,-8.3375,29.8
22.0,46757808.7527,19.01875,-8.30625,29.80625
22.0,46757808.8027,19.01875,-8.30625,29.80625
22.0,46757808.8527,18.95625,-8.325,29.85
22.0,46757808.9027,18.95625,-8.325,29.85
22.0,46757808.9527,19.0125,-8.3375,29.90625
23.0,46757809.0027,19.0125,-8.3375,29.90625
23.0,46757809.0527,19.05625,-8.2875,29.9
23.0,46757809.1027,19.05625,-8.2875,29.9
23.0,46757809.1527,19.24375,-8.50625,30.00625
23.0,46757809.2027,19.24375,-8.50625,30.00625
23.0,46757809.2527,19.275,-8.25,29.8125
23.0,46757809.3027,19.275,-8.25,29.8125
23.0,46757809.3527,19.45,-8.39375,29.8625
23.0,46757809.4027,19.45,-8.39375,29.8625
23.0,46757809.4527,19.49375,-8.24375,29.8375
23.0,46757809.5027,19.49375,-8.24375,29.8375
23.0,46757809.5527,19.61875,-8.35,29.775
23.0,46757809.6027,19.6125,-8.23125,29.78125
23.0,46757809.6527,19.6125,-8.23125,29.78125
23.0,46757809.7027,19.625,-8.13125,29.70625
23.0,46757809.7527,19.625,-8.13125,29.70625
23.0,46757809.8027,19.725,-8.2,29.7375
23.0,46757809.8527,19.725,-8.2,29.7375
23.0,46757809.9027,19.75625,-8.13125,29.7
23.0,46757809.9527,19.75625,-8.13125,29.7
24.0,46757810.0027,19.8375,-8.15,29.675
24.0,46757810.0527,19.8375,-8.15,29.675
24.0,46757810.1027,19.925,-8.16875,29.675
24.0,46757810.1527,19.925,-8.16875,29.675
24.0,46757810.2027,20.025,-8.26875,29.76875
24.0,46757810.2527,20.025,-8.26875,29.76875
24.0,46757810.3027,19.93125,-8.10625,29.5875
24.0,46757810.3527,19.93125,-8.10625,29.5875
24.0,46757810.4027,20.06875,-8.325,29.74375
24.0,46757810.4527,20.06875,-8.325,29.74375
24.0,46757810.5027,20.0,-8.25625,29.70625
24.0,46757810.5527,20.0,-8.25625,29.70625
24.0,46757810.6027,19.78125,-8.08125,29.68125
24.0,46757810.6527,19.78125,-8.08125,29.68125
24.0,46757810.7027,19.6375,-8.01875,29.625
24.0,46757810.7527,19.6375,-8.01875,29.625
24.0,46757810.8027,19.64375,-8.2875,29.81875
24.0,46757810.8527,19.475,-8.1375,29.7375
24.0,46757810.9027,19.475,-8.1375,29.7375
24.0,46757810.9527,19.425,-8.15,29.8
25.0,46757811.0027,19.425,-8.15,29.8
25.0,46757811.0527,19.40625,-8.23125,29.7875
25.0,46757811.1027,19.40625,-8.23125,29.7875
25.0,46757811.1527,19.40625,-8.3875,29.8375
25.0,46757811.2027,19.40625,-8.3875,29.8375
25.0,46757811.2527,19.35625,-8.2375,29.74375
25.0,46757811.3027,19.35625,-8.2375,29.74375
25.0,46757811.3527,19.475,-8.26875,29.8
25.0,46757811.4027,19.475,-8.26875,29.8
25.0,46757811.4527,19.63125,-8.1625,29.7625
25.0,46757811.5027,19.63125,-8.1625,29.7625
25.0,46757811.5527,19.7375,-8.1,29.65625
25.0,46757811.6027,19.7375,-8.1,29.65625
25.0,46757811.6527,19.99375,-8.2625,29.75625
25.0,46757811.7027,19.99375,-8.2625,29.75625
25.0,46757811.7527,19.96875,-7.925,29.60625
25.0,46757811.8027,19.96875,-7.925,29.60625
25.0,46757811.8527,20.01875,-7.9625,29.65
25.0,46757811.9027,20.01875,-7.9625,29.65
25.0,46757811.9527,20.0,-7.85625,29.70625
26.0,46757812.0027,20.0,-7.85625,29.70625
26.0,46757812.0527,20.0625,-7.9625,29.8
26.0,46757812.1027,19.875,-7.69375,29.725
26.0,46757812.1527,19.875,-7.69375,29.725
26.0,46757812.2027,19.91875,-7.80625,29.8375
26.0,46757812.2527,19.91875,-7.80625,29.8375
26.0,46757812.3027,19.95,-7.93125,29.89375
26.0,46757812.3527,19.95,-7.93125,29.89375
26.0,46757812.4027,19.78125,-7.625,29.7625
26.0,46757812.4527,19.78125,-7.625,29.7625
26.0,46757812.5027,19.71875,-7.6125,29.875
26.0,46757812.5527,19.71875,-7.6125,29.875
26.0,46757812.6027,19.6375,-7.58125,29.9125
26.0,46757812.6527,19.6375,-7.58125,29.9125
26.0,46757812.7027,19.575,-7.58125,29.86875
26.0,46757812.7527,19.575,-7.58125,29.86875
26.0,46757812.8027,19.6625,-7.7375,29.89375
26.0,46757812.8527,19.6625,-7.7375,29.89375
26.0,46757812.9027,19.66875,-7.69375,30.0125
26.0,46757812.9527,19.66875,-7.69375,30.0125
27.0,46757813.0027,19.7375,-7.7875,29.9125
27.0,46757813.0527,19.7375,-7.7875,29.9125
27.0,46757813.1027,19.8125,-7.79375,29.83125
27.0,46757813.1527,19.8125,-7.79375,29.83125
27.0,46757813.7584,20.2875,-7.8125,29.45625
27.0,46757813.8084,20.2875,-7.8125,29.45625
27.0,46757813.8584,20.15625,-7.825,29.4625
27.0,46757813.9084,20.15625,-7.825,29.4625
27.0,46757813.9584,20.125,-7.99375,29.58125
28.0,46757814.0084,20.125,-7.99375,29.58125
28.0,46757814.0584,19.9,-7.8,29.63125
28.0,46757814.1084,19.9,-7.8,29.63125
28.0,46757814.1584,19.6875,-7.775,29.6125
28.0,46757814.2084,19.6875,-7.775,29.6125
28.0,46757814.2584,19.61875,-7.9375,29.79375
28.0,46757814.3084,19.61875,-7.9375,29.79375
28.0,46757814.3584,19.45,-7.725,29.81875
28.0,46757814.4084,19.45,-7.725,29.81875
28.0,46757814.4584,19.41875,-7.7125,29.95
28.0,46757814.5084,19.41875,-7.7125,29.95
28.0,46757814.5584,19.40625,-7.8,29.99375
28.0,46757814.6084,19.36875,-7.79375,29.95
29.0,46757815.2097,20.56875,-7.7375,29.45
29.0,46757815.2597,20.56875,-7.7375,29.45
29.0,46757815.3097,20.80625,-7.9125,29.48125
29.0,46757815.3597,20.80625,-7.9125,29.48125
29.0,46757815.4097,20.68125,-7.65,29.25
29.0,46757815.4597,20.68125,-7.65,29.25
29.0,46757815.5097,20.8,-7.78125,29.475
29.0,46757815.5597,20.8,-7.78125,29.475
29.0,46757815.6097,20.6625,-7.55625,29.36875
29.0,46757815.6597,20.6625,-7.55625,29.36875
29.0,46757815.7097,20.5,-7.525,29.44375
29.0,46757815.7597,20.5,-7.525,29.44375
29.0,46757815.8097,20.375,-7.6,29.50625
29.0,46757815.8597,20.19375,-7.60625,29.71875
29.0,46757815.9097,20.19375,-7.60625,29.71875
29.0,46757815.9597,19.83125,-7.46875,29.65625
30.0,46757816.0097,19.83125,-7.46875,29.65625
30.0,46757816.0597,19.65625,-7.44375,29.8125
30.0,46757816.1097,19.65625,-7.44375,29.8125
30.0,46757816.1597,19.35,-7.2875,29.86875
30.0,46757816.2097,19.35,-7.2875,29.86875
30.0,46757816.2597,19.35,-7.4375,30.0875
30.0,46757816.3097,19.35,-7.4375,30.0875
30.0,46757816.3597,19.375,-7.45625,30.1625
