interval,timestamp,mg2.x,mg2.y,mg2.z
557.0,46758348.0858,20.20625,-21.6,56.15625
557.0,46758348.1358,19.9125,-21.7,56.2375
557.0,46758348.1858,19.9125,-21.7,56.2375
557.0,46758348.2358,19.81875,-21.5,56.29375
557.0,46758348.2858,19.81875,-21.5,56.29375
557.0,46758348.3358,19.66875,-21.48125,56.29375
557.0,46758348.3858,19.51875,-21.49375,56.4125
557.0,46758348.4358,19.51875,-21.49375,56.4125
557.0,46758348.4858,19.36875,-21.4875,56.4125
557.0,46758348.5358,19.36875,-21.4875,56.4125
557.0,46758348.5858,19.2,-21.51875,56.56875
557.0,46758348.6358,19.2,-21.51875,56.56875
557.0,46758348.6858,19.14375,-21.3875,56.53125
557.0,46758348.7358,19.14375,-21.3875,56.53125
557.0,46758348.7858,19.0,-21.525,56.675
557.0,46758348.8358,19.0,-21.525,56.675
557.0,46758348.8858,19.0625,-21.2625,56.78125
557.0,46758348.9358,19.0625,-21.2625,56.78125
557.0,46758348.9858,19.08125,-21.18125,56.74375
558.0,46758349.0358,19.08125,-21.18125,56.74375
558.0,46758349.0858,18.95625,-21.225,56.89375
558.0,46758349.1358,18.95625,-21.225,56.89375
558.0,46758349.1858,19.18125,-20.84375,56.75625
558.0,46758349.2358,19.18125,-20.84375,56.75625
558.0,46758349.2858,19.2375,-20.81875,56.85625
558.0,46758349.3358,19.2375,-20.81875,56.85625
558.0,46758349.3858,19.4375,-20.6,56.93125
558.0,46758349.4358,19.55,-20.45625,56.95625
558.0,46758349.4858,19.55,-20.45625,56.95625
558.0,46758349.5358,19.68125,-20.45625,56.90625
558.0,46758349.5858,19.68125,-20.45625,56.90625
558.0,46758349.6358,19.89375,-20.2,56.83125
558.0,46758349.6858,19.89375,-20.2,56.83125
558.0,46758349.7358,19.9875,-20.1375,56.89375
558.0,46758349.7858,19.9875,-20.1375,56.89375
558.0,46758349.8358,20.1125,-20.11875,56.85
558.0,46758349.8858,20.1125,-20.11875,56.85
558.0,46758349.9358,20.225,-20.11875,56.85
558.0,46758349.9858,20.225,-20.11875,56.85
559.0,46758350.0358,20.23125,-20.2375,56.83125
559.0,46758350.0858,20.23125,-20.2375,56.83125
559.0,46758350.7888,20.06875,-21.86875,56.45625
559.0,46758350.8388,19.7875,-22.3875,56.3625
